ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
133067,Shuichi Yoneshige,M,27,172,59,Japan,JPN,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 10,000 metres",NA
133414,John Yuda Msuri,M,25,168,47,Tanzania,TAN,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 10,000 metres",NA
133579,Juan Carlos Zabala Boyer,M,24,165,55,Argentina,ARG,1936 Summer,1936,Summer,Berlin,Athletics,"Athletics Men's 10,000 metres",NA
133637,Abdel Kader Zaddem,M,28,173,60,Tunisia,TUN,1972 Summer,1972,Summer,Munich,Athletics,"Athletics Men's 10,000 metres",NA
134080,Emil Ztopek,M,25,182,72,Czechoslovakia,TCH,1948 Summer,1948,Summer,London,Athletics,"Athletics Men's 10,000 metres",Gold
134080,Emil Ztopek,M,29,182,72,Czechoslovakia,TCH,1952 Summer,1952,Summer,Helsinki,Athletics,"Athletics Men's 10,000 metres",Gold
134380,Larbi Zroual,M,25,178,65,Morocco,MAR,1996 Summer,1996,Summer,Atlanta,Athletics,"Athletics Men's 10,000 metres",NA
134881,Yevgeny Zhukov,M,30,179,67,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 10,000 metres",NA
135042,Kazimierz Franciszek Zimny,M,25,172,60,Poland,POL,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 10,000 metres",NA
96,Carlos Rodolfo Abaunza Balladares,M,18,168,60,Nicaragua,NCA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
104,Gana Abba Kimet,M,26,NA,NA,Chad,CHA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
129,Ruslan Abbasov,M,22,181,74,Azerbaijan,AZE,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,NA
168,Younis Abdallah Rabee,M,23,169,68,Kuwait,KUW,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
194,Moustafa Mounib Abdel Kader,M,NA,176,67,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,NA
313,"Lawal Kolawole ""Kola"" Abdulai",M,21,172,66,Nigeria,NGR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
313,"Lawal Kolawole ""Kola"" Abdulai",M,25,172,66,Nigeria,NGR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
327,Mohamed Samy Abdullah,M,NA,165,65,United Arab Emirates,UAE,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
517,Glen Abrahams Martnez,M,22,179,72,Costa Rica,CRC,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
518,Guy A. Abrahams,M,23,173,65,Panama,PAN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
519,Harold Maurice Abrahams,M,20,183,75,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,NA
519,Harold Maurice Abrahams,M,24,183,75,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,Gold
520,Sidney Solomon Abrahams,M,21,NA,NA,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
590,Mohamed Abu Abdullah,M,27,173,74,Bangladesh,BAN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,NA
611,Mohammed Abukhousa,M,23,170,67,Palestine,PLE,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
722,Mariano Acosta,M,22,NA,NA,Argentina,ARG,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
728,George Wilson Acquaah,M,26,NA,NA,Ghana,GHA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
764,Idrissa Adam,M,27,178,79,Cameroon,CMR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
770,Marcus Adam,M,24,182,82,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
804,Antoine Xavier Adams,M,23,180,79,Saint Kitts and Nevis,SKN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
804,Antoine Xavier Adams,M,27,180,79,Saint Kitts and Nevis,SKN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
815,"Francis ""Frank"" Adams",M,26,169,68,Trinidad and Tobago,TTO,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,NA
838,Ralph Andrew Adams,M,20,170,56,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
923,Olapade Charles Adeniken,M,19,186,78,Nigeria,NGR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
923,Olapade Charles Adeniken,M,22,186,78,Nigeria,NGR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
923,Olapade Charles Adeniken,M,26,186,78,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
936,Isiaq Adeyanju,M,28,162,65,Nigeria,NGR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
948,Hammed Adio,M,21,185,63,Nigeria,NGR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,NA
991,Christopher Silas Adolf,M,24,168,59,Palau,PLW,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
1049,Lon Joseph Aelter (-Freddy),M,22,NA,NA,Belgium,BEL,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,NA
1103,Muhammad Afzal,M,21,184,69,Pakistan,PAK,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
1182,Pedro Emanuel Costa Agostinho,M,23,174,64,Portugal,POR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
1185,"Michael George Raymond ""Mike"" Agostini",M,21,171,66,Trinidad and Tobago,TTO,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,NA
1214,Eric Agueh,M,24,180,72,Benin,BEN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
1246,Florencio Aguilar Mejia,M,32,168,62,Panama,PAN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
1255,Mariano I. Aguilar,M,NA,NA,NA,Mexico,MEX,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,NA
1326,"Michael Kofi ""Mike"" Ahey",M,24,196,72,Ghana,GHA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,NA
1326,"Michael Kofi ""Mike"" Ahey",M,28,196,72,Ghana,GHA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
1332,Toivo Eemil Ahjopalo (Andelin-),M,23,174,69,Finland,FIN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,NA
1373,Ramli Ahmad,M,19,175,67,Malaysia,MAS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
1390,Azneem Ahmed,M,23,169,65,Maldives,MDV,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
1420,Ehab Fuad Ahmed Nagi,M,20,175,65,South Yemen,YMD,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
1421,Masbah Ahmmed,M,21,NA,NA,Bangladesh,BAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
1429,Pascal Aho,M,NA,NA,NA,Benin,BEN,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,NA
1458,Herminio F. Ahumada Ortiz,M,24,175,NA,Mexico,MEX,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,NA
1459,Ren Ahumada Rodrguez,M,NA,NA,NA,Mexico,MEX,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,NA
1543,Iwao Aizawa,M,21,NA,NA,Japan,JPN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
1547,Edward Alabi Ajado,M,23,NA,NA,Nigeria,NGR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
1547,Edward Alabi Ajado,M,27,NA,NA,Nigeria,NGR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,NA
1702,Eric Akogyiram,M,23,170,68,Ghana,GHA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
1734,Aleksandr Timofeyevich Aksinin,M,21,173,67,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
1734,Aleksandr Timofeyevich Aksinin,M,25,173,67,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,NA
1739,Kemal Aksur,M,24,NA,NA,Turkey,TUR,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,NA
1779,Abdullah Sulaiman Al-Akbary,M,23,180,75,Oman,OMA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
1811,Abdul Kareem Salah Al-Awad,M,22,170,63,Kuwait,KUW,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
1839,Mohamed Fahd Al-Bishi,M,23,160,52,Saudi Arabia,KSA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
1936,Khalil Ahmed Al-Hanahneh,M,24,171,70,Jordan,JOR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
1946,Barakat Mubarak Al-Harthi,M,24,173,67,Oman,OMA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
1946,Barakat Mubarak Al-Harthi,M,28,173,67,Oman,OMA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
1979,Mansour Farhan Al-Juaid,M,24,175,62,Saudi Arabia,KSA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
1994,Abdullah Salem Al-Khalidi,M,30,170,66,Oman,OMA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
2048,Ahmed Hadib Al-Moamari Bashir,M,19,170,62,Oman,OMA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
2052,Abdul Majeed Al-Mosawi,M,18,165,65,Kuwait,KUW,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,NA
2127,Jamal Abdullah Al-Saffar,M,24,175,70,Saudi Arabia,KSA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
2127,Jamal Abdullah Al-Saffar,M,28,175,70,Saudi Arabia,KSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
2139,Mohamed Al-Sehly,M,21,165,59,Saudi Arabia,KSA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
2171,Abdullah Said Al-Sooli,M,25,172,73,Oman,OMA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,NA
2194,Salem Mubarak M. Al-Yami,M,22,170,65,Saudi Arabia,KSA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
2222,Saleh Alah-Djaba,M,22,NA,NA,Chad,CHA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
2240,Souhalia Alamou,M,24,177,78,Benin,BEN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
2273,Issa Alassane-Oussni,M,27,180,76,Benin,BEN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
2301,Jos Luis Albarrn Calles,M,25,165,68,Spain,ESP,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,NA
2305,Eduardo Luis Albe,M,28,172,66,Argentina,ARG,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
2541,Luis Alers Acevedo,M,21,175,72,Puerto Rico,PUR,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
2571,J'maal Alexander,M,18,178,64,British Virgin Islands,IVB,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
2579,"Niconnor ""Nico"" Alexander",M,23,170,69,Trinidad and Tobago,TTO,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
2579,"Niconnor ""Nico"" Alexander",M,27,170,69,Trinidad and Tobago,TTO,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
2686,Liaqat Ali,M,28,NA,NA,Pakistan,PAK,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
2687,Mamane Sani Ali,M,31,NA,NA,Niger,NIG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
2698,Shahrudin Mohamed Ali,M,19,170,62,Malaya,MAL,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,NA
2715,mile Ali Khan,M,17,180,69,France,FRA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,NA
2760,Deji Aliu,M,20,187,75,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
2760,Deji Aliu,M,24,187,75,Nigeria,NGR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
2760,Deji Aliu,M,28,187,75,Nigeria,NGR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
2923,Stanley Fabian Allotey,M,21,171,67,Ghana,GHA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,NA
2934,Mwalimu Ally,M,27,177,68,Tanzania,TAN,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,NA
2967,Amarildo Almeida,M,20,182,63,Guinea Bissau,GBS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
3136,scar Alvarado,M,NA,NA,NA,Chile,CHI,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
3350,Golam Ambia,M,26,170,68,Bangladesh,BAN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
3392,Koukou Franck Amgnigan,M,25,181,76,Togo,TOG,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
3517,Jean-Claude Amoureux,M,20,170,62,France,FRA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
3549,"Daniel ""Dan"" Amuke",M,22,180,69,Kenya,KEN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
3550,"Erasmus Samuel A. O. ""Sam"" Amukun",M,19,169,64,Uganda,UGA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,NA
3650,Sotirios Anastasopoulos,M,NA,NA,NA,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
3721,Fritiof Normann Andersen,M,21,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,NA
3794,Arthur Emilius David Anderson,M,25,NA,NA,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,NA
4058,Daniel Andr,M,18,178,70,Mauritius,MRI,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
4067,Nilson de Oliveira Andr,M,26,172,72,Brazil,BRA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
4434,Izuo Anno,M,22,NA,NA,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
4490,Seraphino Antao,M,22,180,75,Kenya,KEN,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,NA
4490,Seraphino Antao,M,26,180,75,Kenya,KEN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,NA
4642,Chamleunesouk Ao-Oudomphonh,M,25,168,51,Laos,LAO,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
4660,Shinji Aoto,M,25,178,73,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
4736,"William Reuben ""Willie"" Applegarth",M,21,170,59,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,NA
5034,Juan Argello Sandoval,M,21,155,55,Nicaragua,NCA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
5061,Hussain Arif,M,23,170,68,Pakistan,PAK,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
5109,Fernando Arlete,M,21,NA,NA,Guinea Bissau,GBS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
5151,Ainsley Edward Armstrong,M,19,180,70,Trinidad and Tobago,TTO,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
5151,Ainsley Edward Armstrong,M,23,180,70,Trinidad and Tobago,TTO,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,NA
5169,"Laurence Spearman ""Larry"" Armstrong",M,32,183,NA,Canada,CAN,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 100 metres,NA
5268,Jos Javier Arqus Ferrer,M,24,181,74,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
5268,Jos Javier Arqus Ferrer,M,28,181,74,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
5456,Nobuharu Asahara,M,24,179,76,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
5456,Nobuharu Asahara,M,32,179,76,Japan,JPN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
5456,Nobuharu Asahara,M,36,179,76,Japan,JPN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,NA
5482,Charles Asati,M,22,178,68,Kenya,KEN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
5561,Nickel Ashmeade,M,26,183,77,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
5583,Ismail Mohamed Asif Waheed,M,20,162,52,Maldives,MDV,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
5616,Muhammad Aslam,M,30,NA,NA,Pakistan,PAK,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
5629,Haseri Asli,M,26,NA,NA,Brunei,BRU,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
5742,Volodymyr Mykolaiovych Atamas,M,22,181,76,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,NA
5813,Derrick Atkins,M,24,185,88,Bahamas,BAH,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,NA
5813,Derrick Atkins,M,28,185,88,Bahamas,BAH,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
5814,Henrico O. Atkins,M,22,173,60,Barbados,BAR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
5814,Henrico O. Atkins,M,25,173,60,Barbados,BAR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
5831,"Sidney James Montford ""Sid"" Atkinson",M,27,186,76,South Africa,RSA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
5861,Philip Mawuli  Attipoe,M,21,173,68,Ghana,GHA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
6048,Gilbert Ren  Auvergne,M,22,163,64,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
6169,Aggrey Sheroy Awori,M,21,188,77,Uganda,UGA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,NA
6186,Arif Axundov,M,23,187,70,Azerbaijan,AZE,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
6215,Mehmet Ali Aybar,M,19,NA,NA,Turkey,TUR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,NA
6326,Abdul Aziz,M,27,NA,NA,Pakistan,PAK,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
6336,Masoud Azizi,M,19,168,64,Afghanistan,AFG,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
6336,Masoud Azizi,M,23,168,64,Afghanistan,AFG,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,NA
6336,Masoud Azizi,M,27,168,64,Afghanistan,AFG,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
6416,Akbar Babakhanlou,M,25,168,60,Iran,IRI,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,NA
6570,Mikhail Yordanov Bachvarov,M,24,174,73,Bulgaria,BUL,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,NA
6858,Odair Pericles dos Ramos Jess da Costa Baia,M,18,176,63,Sao Tome and Principe,STP,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
6888,Daniel Everton Bailey,M,17,179,68,Antigua and Barbuda,ANT,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,NA
6888,Daniel Everton Bailey,M,21,179,68,Antigua and Barbuda,ANT,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,NA
6888,Daniel Everton Bailey,M,25,179,68,Antigua and Barbuda,ANT,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
6888,Daniel Everton Bailey,M,29,179,68,Antigua and Barbuda,ANT,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,NA
6890,Donovan Bailey,M,28,183,82,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,Gold
6890,Donovan Bailey,M,32,183,82,Canada,CAN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
6901,Emmanuel McDonald Bailey,M,27,180,65,Great Britain,GBR,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,NA
6901,Emmanuel McDonald Bailey,M,31,180,65,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,Bronze
6905,Ryan Bailey,M,23,193,82,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,NA
6940,Inoke Ducia Bainimoli,M,25,183,70,Fiji,FIJ,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
6995,Mohamed Ridjali Bakar,M,23,170,60,Comoros,COM,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
7038,Walter Thane Baker,M,25,183,72,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,Silver
7182,Piotr Balcerzak,M,25,175,68,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
7340,tienne Marcel Bally,M,25,170,62,France,FRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,NA
7340,tienne Marcel Bally,M,29,170,62,France,FRA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
7430,Clicien Alexandre Roger Bambuck,M,18,180,75,France,FRA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,NA
7430,Clicien Alexandre Roger Bambuck,M,22,180,75,France,FRA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
7558,Purma C. Bannerjee,M,NA,NA,NA,India,IND,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,NA
7652,Issi Israel Baran,M,24,180,69.5,Finland,FIN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
7660,Max Barandun,M,21,174,70,Switzerland,SUI,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 100 metres,NA
7862,Jos Julio Barillas,M,20,NA,NA,Guatemala,GUA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,NA
7891,James Jeffrey Barker,M,19,NA,NA,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 100 metres,NA
